(0.3, 1.64, 2.633, -0.795, 0.0, 0.0)		0.0
(0.111, 0.59, 0.694, 2.544, 0.0, 0.0)		0.0
(2.747, 0.745, -0.119, -0.066, 0.05, 0.0)		0.0
(0.343, 0.927, 1.783, 1.192, 1.546, 1.0)		1.0
(0.198, 0.67, 0.768, -0.384, 1.48, 1.0)		0.0
(-0.188, 1.167, 2.054, -0.745, -0.373, 0.0)		0.0
(0.192, 1.173, 2.29, -0.695, -0.374, 0.0)		0.0
(0.367, 0.51, 0.946, 0.886, 0.64, 1.0)		0.0
(0.539, 2.177, 2.151, -0.598, -0.311, 0.0)		0.0
(0.922, 2.302, -0.467, 0.227, -0.127, 0.0)		0.0
(0.188, 0.518, 0.22, 0.999, 1.675, 1.0)		0.0
(1.257, 2.24, -0.391, 0.233, -0.237, 0.0)		0.0
(1.116, 2.458, -0.385, 0.228, -0.124, 0.0)		0.0
(0.233, 0.473, 1.178, 1.742, 0.843, 0.0)		0.0
(-0.111, 0.672, 1.457, 0.993, 0.0, 0.0)		0.0
(0.413, 0.945, 2.874, 0.998, -0.369, 0.0)		0.0
(1.304, 2.081, -0.348, -0.199, 0.177, 0.0)		0.0
(1.509, 1.557, 0.482, 0.283, -0.169, 0.0)		0.0
(0.155, 0.328, 0.534, 1.662, -0.889, 1.0)		0.0
(0.25, 0.891, 0.891, 2.313, 0.0, 1.0)		1.0
(0.395, 2.376, -0.59, 0.499, -0.181, 0.0)		0.0
(1.902, 0.911, 0.354, 0.189, -0.293, 0.0)		0.0
(0.128, 0.5, 0.428, 1.026, 1.031, 0.0)		0.0
(0.698, 1.875, -0.351, 0.173, -0.081, 0.0)		0.0
(1.318, 2.763, -0.478, -0.173, -0.125, 0.0)		0.0
(0.259, 0.381, 0.92, 2.362, -0.833, 0.0)		0.0
(0.252, 1.139, 3.111, -0.832, 0.0, 0.0)		0.0
(1.146, 2.519, -0.43, -0.18, 0.125, 0.0)		0.0
(0.133, 0.604, 1.496, 2.193, 0.0, 0.0)		0.0
(0.389, 2.243, -0.387, 0.28, -0.114, 0.0)		0.0
(0.215, 0.523, 0.517, 1.435, -0.934, 1.0)		1.0
(0.351, 0.607, 2.578, 0.819, 0.353, 0.0)		1.0
(0.591, 1.23, 1.482, 0.806, 1.528, 1.0)		1.0
(0.405, 2.204, 0.864, 0.482, 1.072, 0.0)		0.0
(2.915, 0.596, 0.294, -0.075, 0.066, 0.0)		0.0
(0.245, 0.521, 0.79, 1.135, 1.037, 1.0)		0.0
(0.964, 1.478, 1.244, 0.845, 1.184, 1.0)		1.0
(0.911, 1.413, 1.862, 1.071, -0.4, 1.0)		1.0
(0.354, 2.077, 1.173, -0.609, 1.314, 0.0)		0.0
(0.099, 0.466, 1.088, 1.861, 0.0, 0.0)		0.0
(0.93, 1.519, 1.315, 0.766, 1.126, 1.0)		1.0
(0.738, 1.888, 0.451, 0.261, -0.261, 0.0)		0.0
(0.18, 0.636, 0.731, 1.762, -0.725, 0.0)		0.0
(0.119, 0.654, 0.257, 0.404, 0.873, 1.0)		0.0
(0.383, 0.394, 1.807, 1.108, -0.72, 1.0)		1.0
(0.582, 0.401, 1.882, 1.017, 0.0, 1.0)		1.0
(0.108, 0.397, 0.45, 0.421, -0.36, 1.0)		0.0
(1.988, 0.97, 0.184, 0.141, 0.128, 0.0)		0.0
(0.966, 1.848, 1.467, 0.741, 0.612, 1.0)		1.0
(0.422, 1.671, 1.491, 0.617, 0.503, 0.0)		0.0
(0.659, 1.461, 1.744, 0.666, -0.268, 0.0)		0.0
(0.642, 2.501, 0.739, 0.526, -0.199, 0.0)		0.0
(2.431, 0.278, 0.102, 0.083, 0.086, 0.0)		0.0
(2.53, -0.211, 0.213, 0.152, -0.058, 0.0)		0.0
(0.773, 3.556, -0.662, -0.25, -0.14, 0.0)		0.0
(1.123, 2.281, -0.331, 0.287, -0.174, 0.0)		0.0
(1.363, 1.641, 1.936, -0.367, -0.153, 1.0)		1.0
(0.864, 2.73, -0.456, -0.199, -0.122, 0.0)		0.0
(0.494, 1.763, 1.245, 0.454, -0.188, 0.0)		0.0
(0.123, 0.469, -0.863, 2.082, -0.998, 0.0)		0.0
(0.982, 2.136, -0.403, -0.151, -0.105, 0.0)		0.0
(0.195, 1.464, 1.667, 0.714, -0.627, 0.0)		0.0
(1.071, 2.521, -0.346, -0.152, -0.208, 0.0)		0.0
(1.894, 0.463, 0.43, 0.257, 0.292, 0.0)		0.0
(-0.321, -0.599, 1.496, 0.806, -0.366, 1.0)		0.0
(0.103, 0.427, 0.643, 1.374, 0.984, 1.0)		1.0
(0.292, 1.056, 2.459, -0.652, -0.338, 0.0)		0.0
(0.407, 2.613, 2.02, -0.406, -0.186, 1.0)		0.0
(0.307, 2.799, 0.713, 0.388, -0.305, 0.0)		0.0
(3.009, 0.349, 1.192, -0.276, -0.115, 0.0)		0.0
(0.221, 1.146, 2.658, -0.742, -0.419, 0.0)		0.0
(0.63, 1.0, 1.738, 1.238, 1.264, 1.0)		1.0
